"PLOTID","longitude","latitude","SIZEM","SHAPE","FLAGGED","ANALYSES","SAMPLEPOINTS","USERID","BUILTSURFACE","BUILTVEGNONTREE","BUILTTREE","MINING","MUDFLATBEACH","BARRENOTHER","TREEPLANTATIONORCHARD","TREEMANGROVE","TREEOTHER","SHRUB","GRASS","CROP","AQUACULTUREPOND","AQUATICVEGOTHER","WATER","SNOWICE","UNKNOWN","OTHER"
215,103.2460299,13.47006589,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,105.1323809,11.10934934,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,103.9682825,13.29020177,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,104.7609089,12.7281264,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,103.172341,13.3306712,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
220,104.9191352,11.6624315,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,104.8265662,12.34591515,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,104.9013737,12.44034381,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,103.7904042,13.31718139,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,103.0999668,13.55999795,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,104.180156,12.96194976,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,103.582874,13.28570517,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,105.9441856,11.07337651,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,104.8985854,12.44484042,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,103.6583823,13.37563723,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,104.8303583,12.45833023,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,105.9562334,11.13183235,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,103.6281126,13.43409307,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,104.8748218,12.30544573,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,104.7377629,12.15705783,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,104.0939007,13.1732901,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,103.9563635,13.24073914,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,105.5528361,11.45558777,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,105.1389634,12.8720177,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,104.7581564,12.73262301,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,104.9856311,11.68041791,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,103.4626156,13.4790591,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,105.9055018,11.11834254,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,104.1526576,12.98443277,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,104.4419342,12.92597693,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,104.8027562,12.33242534,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,104.3216788,12.8810109,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,104.8579886,12.45833023,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,105.1438578,10.98794106,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,104.8784139,12.31443893,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,103.3095636,13.45657608,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,104.2842053,13.0338954,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,103.3268631,13.44308627,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,105.1271163,11.61746547,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,103.8990124,13.23624254,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,105.5505502,13.1777867,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,105.4288508,13.31268479,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,103.2202861,11.13183235,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,106.563528,13.72187566,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,107.0897613,14.26596462,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,104.8490513,12.4133642,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,105.0297438,13.27671196,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,107.2151995,14.09959031,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,106.4404125,13.88824997,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,104.1909183,10.97445125,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,103.1622214,11.5050504,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,103.8395541,11.99967672,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,106.6818001,12.27846611,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,106.8056621,12.07162237,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,103.3958242,11.12283915,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,106.3791527,13.82529753,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,103.8089372,11.68941112,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,104.6127092,12.51228946,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,106.813976,14.15354954,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,107.1300829,14.30193744,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,105.4736082,13.58248097,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,106.5620101,14.238985,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,104.1029674,13.60046738,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,103.5859568,10.68217206,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,105.6753074,13.60946058,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,103.5405377,12.94396335,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,105.664967,13.49254891,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,106.5671792,13.9422092,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,102.9901119,11.86927524,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,106.4537353,14.27495782,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,103.8825146,11.25324063,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,105.8524608,13.21375952,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,105.8254675,13.35315422,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,104.1465822,13.60496398,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,103.338478,11.16780518,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,103.3663933,11.63545188,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,106.5635764,14.31093065,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,106.8810149,14.15804615,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,103.8165689,11.99967672,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,103.5092097,12.04913936,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,107.0076479,12.46732343,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,103.6294462,11.84679222,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,103.0761715,11.79283299,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,104.0685096,11.67142471,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,105.5923396,13.38013383,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,105.5844607,13.36214742,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,102.8735668,12.02215974,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,105.636344,13.70838585,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
303,104.0418716,11.33867609,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,105.0794597,13.12382746,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,105.8614311,13.15980029,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,106.7115691,12.21551367,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,103.8379473,12.33692195,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,106.786725,13.86576695,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,107.3715718,12.48980645,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,107.5269457,12.43135061,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,105.931273,11.84679222,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,103.0189009,12.22001027,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,104.0615923,12.06262917,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,103.2667372,11.93222768,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,102.9867818,12.01766314,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,106.4790611,14.27945443,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,103.7276379,11.85128883,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,103.7982657,11.85578543,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,106.303535,13.81180772,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,103.830198,13.92422279,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,107.4638876,14.51327778,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,104.9078541,13.73536547,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,103.3479993,11.47357418,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,106.564282,12.1120918,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,105.0300768,13.92422279,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,104.0533613,13.64543341,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,106.431101,14.01865145,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,102.5810705,12.63819434,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,103.0624357,11.87826844,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,105.5746165,12.80007205,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,103.5701244,11.42860815,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,103.9051637,14.34240687,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,106.8606561,12.55725549,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,103.0978359,12.46732343,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,103.0473129,11.92323447,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,104.0678735,11.11834254,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
337,103.2994551,11.94571749,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,104.1672539,12.62920114,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,105.5274738,12.78658224,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,103.385494,11.23525422,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,103.2649928,11.8063228,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,103.3875169,11.17679838,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,104.2422216,12.98892938,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,103.5442421,11.43310475,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,104.9461133,13.25422895,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,106.9637532,14.34240687,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,104.0913305,10.78109732,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,104.0800408,10.64170263,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,102.6163297,12.61121473,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,105.5579249,13.43858967,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,106.692581,14.17153595,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,104.6380319,14.00965825,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,103.7781418,12.82705167,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,103.1390036,10.97894785,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,103.5080548,11.91424127,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,103.5024036,12.19752725,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,107.2098839,14.16703935,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,107.2052463,14.16703935,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,104.0072249,10.93398182,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,103.3396544,12.50779286,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,104.0270857,10.7541177,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,103.6027839,13.11483426,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,104.013712,11.37464891,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,105.2452478,11.29371006,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,105.7296581,13.46107269,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,103.4436741,11.15431537,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,103.9852352,11.39713193,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,105.1958589,13.30818819,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,103.3937082,11.92773108,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,106.7435558,14.12207332,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,106.6976765,14.06361748,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,103.960391,14.35140007,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,103.0864422,11.90524806,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,103.9279421,10.94297503,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,104.1281821,12.04464275,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,103.6505604,13.1732901,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,104.6022786,12.70114679,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,105.8936192,13.77583489,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,103.9205203,12.35940496,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,105.9454054,13.01141239,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,103.8156352,11.46008437,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,103.4757103,12.30544573,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,104.0331395,10.7451245,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,107.3602414,14.12207332,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,107.1944802,14.37837969,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,104.0086115,11.57249944,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,103.433077,13.38912704,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,103.8845144,14.33791026,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,106.4025121,14.17603256,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,103.9318581,13.75784848,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,105.56916,13.4745625,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,107.238956,14.2479782,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,103.187232,12.55275889,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,103.1987644,11.83779902,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,103.9346296,14.35589668,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,103.4080117,12.01316653,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,105.0856828,13.29919498,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,105.5348402,13.50154211,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,104.0789269,11.28921346,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,105.2968749,13.14631048,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,104.2569211,12.04464275,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,102.9105326,11.82880581,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,102.8788522,11.9637039,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,103.3230185,13.27221536,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,105.6697893,12.69665018,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,103.5517571,11.54102322,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,107.2560391,14.47730496,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,104.0316409,14.36488988,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,104.0140341,11.09585953,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,104.0474115,11.54102322,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,107.004836,14.36039328,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,104.0790884,11.22626101,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,106.9105772,14.27945443,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,103.359754,12.03115294,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,103.9991581,11.46008437,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,103.6497577,11.43310475,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,103.018462,12.24249328,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,103.3847056,11.47357418,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,12,0,0,0,48,0,0,0,0,0,40,0,0,0
419,105.5388389,13.09684785,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,103.2439228,12.24249328,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,103.2201065,11.99068352,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,106.4401243,13.62295039,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,106.4671385,14.34240687,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,104.5014858,14.04563107,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,104.0458188,11.37464891,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,103.9858561,11.3611591,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,104.2836316,12.55275889,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,103.896043,11.49156059,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,104.165945,11.99967672,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,104.5531832,13.4880523,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,107.1314488,12.54376568,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,104.7675697,14.36039328,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
